grid,velocity,T,density,X_H2,X_H,X_O,X_O2,X_OH,X_H2O,X_HO2,X_H2O2,X_AR,X_N2
0.01484375,3.179475817800018,1117.2827584743502,0.018871035276928495,0.022446966010530235,0.035171238830643284,0.006430863788704855,0.04893001286219307,0.0021866569081812723,0.11548400474740259,2.397627351291998e-06,1.7842419278222425e-07,0.7693476808008006,0.0
0.015234375,3.212743969553415,1129.237499332842,0.018675624593918756,0.020903669054839237,0.03529242627385824,0.0066385822099637145,0.04756297337111581,0.0022820030863316704,0.11773778483161412,2.3040890940258562e-06,1.818067240575713e-07,0.769580075276459,0.0
0.015625,3.243987830201175,1140.4844629947481,0.01849575380918561,0.019592353871229394,0.0353325387168629,0.00682356511029341,0.0463665373398486,0.0023727047883213975,0.11970431895460765,2.2203729474025073e-06,1.848348981880493e-07,0.769805576010991,0.0
0.01640625,3.300837149437296,1161.0137925749546,0.018177207026871454,0.017583391043338534,0.03520379978914004,0.007128496040627591,0.04444558672259046,0.0025413636476889654,0.122855882776691,2.07962795370852e-06,1.900712719294563e-07,0.7702392102806978,0.0
0.0171875,3.35186530157871,1179.505579654648,0.017900480716616592,0.01617913570660768,0.03487950520741809,0.007362447249226161,0.04298552874817687,0.002697187214928102,0.12524311794294224,1.965663630786239e-06,1.9449730121409462e-07,0.7706509177697688,0.0
0.017968750000000002,3.3980061694096544,1196.2885119896232,0.01765741354740218,0.015219850135192196,0.03442367818858094,0.007537505342073691,0.04188322654490207,0.002842455239382378,0.1270463276215026,1.872725145413779e-06,1.9826491456490468e-07,0.7710448859383062,0.0
0.018750000000000003,3.4400268301769303,1211.6300037039018,0.017441724472127954,0.014577403558088297,0.03388614645349402,0.007665614449668908,0.041050343515818224,0.0029786442669198785,0.12841635166059803,1.7960351854253913e-06,2.0142609153959033e-07,0.7714234986341358,0.0
0.020312500000000004,3.513591636406892,1238.6395432842905,0.017076543413486158,0.013943144372046965,0.03267795100168303,0.007812852109830374,0.039974897067228995,0.003225777511069549,0.13022484343083446,1.6790728557681738e-06,2.0601626611241964e-07,0.7721386494181847,0.0
0.021875000000000002,3.5781456122913213,1262.4502636910481,0.016768462380808164,0.01369878387056665,0.031453752228523944,0.007879045181810648,0.03926979482756576,0.0034494677326599313,0.1314483170444592,1.5892168780948787e-06,2.0820536467974002e-07,0.7727990416921711,0.0
0.0234375,3.6358021205574262,1283.7974576612598,0.016502548292061617,0.013624173288908826,0.030282652766227863,0.00789762565174875,0.038761799861800825,0.003653292196341771,0.1323666700554374,1.5165895336446669e-06,2.0820390782523446e-07,0.773412061386093,0.0
0.025,3.687948176045196,1303.1655311217003,0.01626920910946241,0.01361449343268844,0.029189484374311975,0.007888096650043261,0.03836118930785397,0.0038398772971529275,0.13312174290090714,1.4556338932974251e-06,2.0636823373607784e-07,0.7739834540349152,0.0
0.026562500000000003,3.7355141448104714,1320.8815248825642,0.01606204600595278,0.013623036262283717,0.028178553072765528,0.007861300286509738,0.03802327803675972,0.004011241014371489,0.13378285006433865,1.4031524376074604e-06,2.0310631195709327e-07,0.7745181350042215,0.0
0.028125,3.77912066629274,1337.1653319687532,0.015876709250380382,0.013630385456573503,0.027245830594681174,0.007823296562768655,0.03772619623210089,0.0041688036148474885,0.13438353118985977,1.3572302567417025e-06,1.9881369162571773e-07,0.7750204003052202,0.0
0.03125,3.8556390449702556,1365.8567054061505,0.015561622685034018,0.013619245972905444,0.025593386866303282,0.007725666160382327,0.037221153279844,0.0044448108519126875,0.13545491987354605,1.280998079509121e-06,1.8852772911866773e-07,0.7759393474692975,0.0
0.034375,3.922868005961913,1391.1535425033364,0.015294932158479472,0.013575908920799266,0.024153680904895163,0.0076137632561217574,0.03678327808014454,0.004685677800991242,0.13642002482921087,1.2179639030857035e-06,1.770939043154961e-07,0.7767662711500296,0.0
0.037500000000000006,3.982692588159764,1413.7342877908775,0.015065184842284234,0.013507769772007733,0.022884606548140948,0.007494452146151706,0.03639650855235269,0.004897394629919555,0.13730099356999872,1.1646256052261807e-06,1.6555525757702506e-07,0.7775169446005659,0.0
0.04062500000000001,4.036477640032115,1434.091725113814,0.014864445032469236,0.013421643646580512,0.021754753026887227,0.007371831770073806,0.036050613612623114,0.005084586766509766,0.13811203423349128,1.1186677753227637e-06,1.5448541190382844e-07,0.7782032637906471,0.0
0.043750000000000004,4.085235853743729,1452.5925585865411,0.014687034518625726,0.01332268849747174,0.02074054246462347,0.0072484542464237075,0.0357383678669216,0.0052509002591611155,0.13886338331921372,1.0784904397496297e-06,1.441632523738875e-07,0.7788344406924925,0.0
